time,x,y,z
1.9000316671944533,-0.003758,-0.004714,0.000153
1.9100318338638977,-0.003755,-0.004646,3.9e-05
1.9200320005333422,-0.003777,-0.00464,2.2e-05
1.9300321672027867,-0.003807,-0.0047,7.6e-05
1.9400323338722312,-0.003801,-0.004779,0.000134
1.9500325005416757,-0.003776,-0.004835,0.000169
1.9600326672111201,-0.003772,-0.00486,0.000191
1.9700328338805646,-0.003755,-0.004903,0.000243
1.980033000550009,-0.003704,-0.004963,0.00025
1.9900331672194536,-0.003685,-0.004994,0.00019
2.000033333888898,-0.003724,-0.004967,0.000146
2.0100335005583427,-0.003766,-0.004943,0.000186
2.020033667227787,-0.003776,-0.004969,0.000262
2.0300338338972317,-0.003767,-0.005009,0.000284
2.040034000566676,-0.003764,-0.005029,0.000271
2.0500341672361206,-0.003776,-0.005017,0.000254
2.060034333905565,-0.003798,-0.004991,0.000244
2.0700345005750096,-0.003814,-0.00498,0.000224
2.080034667244454,-0.003824,-0.004961,0.000198
2.0900348339138985,-0.003839,-0.004945,0.000225
2.1000350005833432,-0.00385,-0.004969,0.000265
2.1100351672527875,-0.003844,-0.005002,0.000238
2.120035333922232,-0.003837,-0.005002,0.000156
2.1300355005916765,-0.003844,-0.004996,8.8e-05
2.140035667261121,-0.003852,-0.005009,0.000117
2.1500358339305654,-0.003858,-0.005014,0.000185
2.16003600060001,-0.003886,-0.005004,0.000177
2.1700361672694544,-0.003918,-0.005016,0.000119
2.180036333938899,-0.003928,-0.00506,9.2e-05
2.1900365006083433,-0.003932,-0.005119,0.000133
2.200036667277788,-0.003948,-0.005149,0.000185
2.2100368339472323,-0.003965,-0.00511,0.000162
2.220037000616677,-0.00396,-0.005048,0.000106
2.2300371672861212,-0.003938,-0.005019,9.7e-05
2.240037333955566,-0.003927,-0.005038,0.000184
2.2500375006250106,-0.003941,-0.005097,0.000293
2.260037667294455,-0.003955,-0.005159,0.000302
2.2700378339638996,-0.003948,-0.005191,0.000268
2.280038000633344,-0.003927,-0.005189,0.00031
2.2900381673027885,-0.003919,-0.005163,0.00034
2.300038333972233,-0.003924,-0.00514,0.000273
2.3100385006416775,-0.003924,-0.005163,0.000225
2.3200386673111217,-0.003902,-0.005194,0.000228
2.3300388339805664,-0.003859,-0.005192,0.000235
2.3400390006500107,-0.003834,-0.005191,0.000228
2.3500391673194554,-0.003854,-0.0052,0.00022
2.3600393339888996,-0.003876,-0.005209,0.000249
2.3700395006583443,-0.003873,-0.005241,0.000252
2.3800396673277886,-0.003864,-0.005303,0.000197
2.3900398339972333,-0.003858,-0.005343,0.000145
2.400040000666678,-0.003865,-0.005352,8.1e-05
2.4100401673361223,-0.003898,-0.005358,4.2e-05
2.420040334005567,-0.003933,-0.005354,7.3e-05
2.430040500675011,-0.003942,-0.00534,0.000102
2.440040667344456,-0.003938,-0.005313,0.000115
2.4500408340139,-0.003966,-0.005287,0.000128
2.460041000683345,-0.004025,-0.005319,0.000108
2.470041167352789,-0.004051,-0.005401,7.7e-05
2.480041334022234,-0.004031,-0.005444,7.9e-05
2.490041500691678,-0.004031,-0.005431,0.000107
2.5000416673611228,-0.004075,-0.005421,0.000157
2.510041834030567,-0.004115,-0.005423,0.000214
2.5200420007000117,-0.004125,-0.00542,0.00024
2.530042167369456,-0.004127,-0.005418,0.000245
2.5400423340389007,-0.004129,-0.005425,0.000249
2.550042500708345,-0.004114,-0.005426,0.000239
2.5600426673777896,-0.004099,-0.005411,0.000204
2.5700428340472343,-0.004101,-0.005411,0.000138
2.5800430007166786,-0.004109,-0.005438,0.000131
2.5900431673861233,-0.004119,-0.005446,0.000202
2.6000433340555675,-0.004137,-0.005422,0.000241
2.6100435007250122,-0.004155,-0.005388,0.000195
2.6200436673944565,-0.004163,-0.005375,0.000133
2.630043834063901,-0.004167,-0.005417,0.000119
2.6400440007333454,-0.004157,-0.005479,0.000129
2.65004416740279,-0.004142,-0.005508,0.000162
2.6600443340722344,-0.004138,-0.005514,0.000202
2.670044500741679,-0.004131,-0.005526,0.000184
2.6800446674111233,-0.004128,-0.005536,0.000154
2.690044834080568,-0.004142,-0.005529,0.000145
2.7000450007500123,-0.004153,-0.00552,9.4e-05
2.710045167419457,-0.004151,-0.005532,3.6e-05
2.7200453340889013,-0.004125,-0.005543,8e-06
2.730045500758346,-0.004075,-0.005546,1e-05
2.7400456674277907,-0.004047,-0.005564,4e-06
2.750045834097235,-0.004077,-0.005571,-1.7e-05
2.7600460007666796,-0.004138,-0.005551,1.2e-05
2.770046167436124,-0.004191,-0.005557,5e-05
2.7800463341055686,-0.004208,-0.00561,7.2e-05
2.790046500775013,-0.004194,-0.00565,8.6e-05
2.8000466674444575,-0.004196,-0.005641,8.2e-05
2.8100468341139018,-0.00423,-0.005643,0.000115
2.8200470007833465,-0.004259,-0.005676,0.000175
2.8300471674527907,-0.004259,-0.005701,0.000171
2.8400473341222354,-0.004252,-0.005702,0.000133
2.8500475007916797,-0.004259,-0.005679,0.000136
2.8600476674611244,-0.004269,-0.005645,0.000142
2.8700478341305686,-0.004271,-0.005627,0.000135
2.8800480008000133,-0.004282,-0.005613,0.000157
2.890048167469458,-0.004308,-0.005596,0.000214
2.9000483341389023,-0.004332,-0.005606,0.000234
2.910048500808347,-0.004336,-0.005625,0.000156
2.9200486674777912,-0.004333,-0.005609,0.000104
2.930048834147236,-0.00435,-0.005593,0.000153
2.94004900081668,-0.004374,-0.005608,0.000156
2.950049167486125,-0.004378,-0.005617,9e-05
2.960049334155569,-0.004372,-0.005621,5.4e-05
2.970049500825014,-0.004373,-0.00564,2.1e-05
2.980049667494458,-0.004383,-0.005656,6e-06
2.990049834163903,-0.004391,-0.00566,2.7e-05
3.000050000833347,-0.004396,-0.005662,1.8e-05
3.0100501675027918,-0.0044,-0.005665,1.4e-05
3.020050334172236,-0.004394,-0.005674,1.5e-05
3.0300505008416807,-0.004379,-0.005692,-1.1e-05
3.0400506675111254,-0.004353,-0.005703,-3.5e-05
3.0500508341805697,-0.004327,-0.005688,1.2e-05
3.0600510008500144,-0.004333,-0.005678,0.000101
3.0700511675194586,-0.00436,-0.005668,6.4e-05
3.0800513341889033,-0.004366,-0.005651,-3.3e-05
3.0900515008583476,-0.004361,-0.005654,9e-06
3.1000516675277923,-0.004363,-0.005665,6.3e-05
3.1100518341972365,-0.004367,-0.00566,5.7e-05
3.120052000866681,-0.004375,-0.005647,8.9e-05
3.1300521675361255,-0.004401,-0.005643,9.4e-05
3.14005233420557,-0.004436,-0.005665,7.8e-05
3.1500525008750144,-0.00445,-0.005699,7.1e-05
3.160052667544459,-0.00444,-0.005721,5.4e-05
3.1700528342139034,-0.004417,-0.005729,7e-05
3.180053000883348,-0.004397,-0.005736,0.000112
3.1900531675527923,-0.004407,-0.005739,0.000129
3.200053334222237,-0.004428,-0.005747,0.000129
3.2100535008916817,-0.004439,-0.00579,0.000147
3.220053667561126,-0.004452,-0.005826,0.000172
3.2300538342305707,-0.004464,-0.005788,0.000158
3.240054000900015,-0.004474,-0.005715,7.4e-05
3.2500541675694596,-0.004476,-0.005681,1.4e-05
3.260054334238904,-0.004465,-0.00568,4.8e-05
3.2700545009083486,-0.004466,-0.005684,9.7e-05
3.280054667577793,-0.004496,-0.005689,8.5e-05
3.2900548342472375,-0.004531,-0.00569,3.6e-05
3.300055000916682,-0.004544,-0.005673,4e-06
3.3100551675861265,-0.004547,-0.005651,-2e-06
3.3200553342555708,-0.004552,-0.005652,1e-05
3.3300555009250155,-0.004552,-0.005665,2.3e-05
3.3400556675944597,-0.00455,-0.005677,-3e-06
3.3500558342639044,-0.004555,-0.005696,-4.2e-05
3.3600560009333487,-0.004564,-0.005697,-3.7e-05
3.3700561676027934,-0.004554,-0.005661,-1.3e-05
3.380056334272238,-0.004523,-0.005632,0.0
3.3900565009416823,-0.004485,-0.005631,-1.6e-05
3.400056667611127,-0.004458,-0.005638,1.2e-05
3.4100568342805713,-0.004454,-0.005649,9.8e-05
3.420057000950016,-0.004457,-0.005652,0.000121
3.4300571676194602,-0.004434,-0.005636,8.1e-05
3.440057334288905,-0.004402,-0.005617,1.3e-05
3.450057500958349,-0.004411,-0.005628,-1.3e-05
3.460057667627794,-0.004456,-0.005645,6e-05
3.470057834297238,-0.004511,-0.005615,9.2e-05
3.480058000966683,-0.004538,-0.005587,4.8e-05
3.490058167636127,-0.004507,-0.005626,5.3e-05
3.500058334305572,-0.00446,-0.005681,6.9e-05
3.510058500975016,-0.004458,-0.005706,4e-05
3.5200586676444607,-0.00449,-0.005732,4.9e-05
3.5300588343139054,-0.004504,-0.005738,7.2e-05
3.5400590009833497,-0.004505,-0.0057,3.4e-05
3.5500591676527944,-0.004514,-0.005681,-1.4e-05
3.5600593343222386,-0.004519,-0.005726,-2e-05
3.5700595009916833,-0.004523,-0.005774,5e-06
3.5800596676611276,-0.004552,-0.005777,4.2e-05
3.5900598343305723,-0.004578,-0.00576,7.2e-05
3.6000600010000166,-0.004563,-0.005738,4.8e-05
3.6100601676694613,-0.004527,-0.005705,-3.1e-05
3.6200603343389055,-0.0045,-0.005683,-3.6e-05
3.63006050100835,-0.004506,-0.005688,6.4e-05
3.6400606676777945,-0.004542,-0.005698,7.8e-05
3.650060834347239,-0.004573,-0.005696,-5e-06
3.6600610010166834,-0.004575,-0.005704,-3.1e-05
3.670061167686128,-0.004558,-0.0057,-3.1e-05
3.680061334355573,-0.004539,-0.005676,-3.2e-05
3.690061501025017,-0.00453,-0.005647,0.0
3.7000616676944618,-0.004542,-0.005614,6e-06
3.710061834363906,-0.00455,-0.00559,-2.9e-05
3.7200620010333507,-0.004543,-0.005593,-4.2e-05
3.730062167702795,-0.004544,-0.005606,-5.5e-05
3.7400623343722397,-0.004533,-0.005616,-0.000101
3.750062501041684,-0.004505,-0.005606,-0.000116
3.7600626677111286,-0.00449,-0.005571,-4.5e-05
3.770062834380573,-0.004496,-0.005539,2.7e-05
3.7800630010500176,-0.004477,-0.005542,1e-05
3.790063167719462,-0.00441,-0.005584,3e-06
3.8000633343889065,-0.004376,-0.005606,3.2e-05
3.810063501058351,-0.004415,-0.005572,1.6e-05
3.8200636677277955,-0.00446,-0.005551,-4e-06
3.8300638343972397,-0.004477,-0.005597,-2e-06
3.8400640010666844,-0.004477,-0.005647,-1.9e-05
3.850064167736129,-0.004466,-0.005658,-3.3e-05
3.8600643344055734,-0.004442,-0.005646,-3.4e-05
3.870064501075018,-0.004413,-0.005628,-4.5e-05
3.8800646677444623,-0.004411,-0.005617,-5.2e-05
3.890064834413907,-0.004434,-0.005614,-1.7e-05
3.9000650010833513,-0.004454,-0.005618,-3.7e-05
3.910065167752796,-0.004468,-0.005631,-0.00011
3.9200653344222403,-0.00448,-0.005658,-8.9e-05
3.930065501091685,-0.004485,-0.005671,-3.4e-05
3.940065667761129,-0.004491,-0.005679,-3.4e-05
3.950065834430574,-0.004492,-0.005693,-5.7e-05
3.960066001100018,-0.004477,-0.005683,-9.4e-05
3.970066167769463,-0.004469,-0.005667,-9.2e-05
3.980066334438907,-0.004481,-0.005666,-4e-05
3.990066501108352,-0.004483,-0.005666,-2.5e-05
4.000066667777796,-0.004469,-0.005665,-6.3e-05
4.010066834447241,-0.004454,-0.005662,-6.6e-05
4.0200670011166855,-0.004439,-0.005661,-1e-06
4.03006716778613,-0.004428,-0.005669,3.7e-05
4.040067334455574,-0.004435,-0.005665,-2.2e-05
4.050067501125019,-0.004451,-0.005639,-6.8e-05
4.060067667794463,-0.004453,-0.005602,-1e-05
4.070067834463908,-0.004438,-0.005575,2.6e-05
4.080068001133352,-0.004424,-0.005578,-1e-06
4.090068167802797,-0.004426,-0.005599,0.0
4.100068334472241,-0.004437,-0.005622,3.2e-05
4.1100685011416855,-0.004446,-0.005637,4.8e-05
4.12006866781113,-0.004444,-0.005629,2.7e-05
4.130068834480575,-0.004438,-0.005602,-5e-06
4.140069001150019,-0.004442,-0.005565,-2.5e-05
4.1500691678194634,-0.004432,-0.005547,-2.9e-05
4.160069334488908,-0.004396,-0.005558,-4.5e-05
4.170069501158353,-0.004374,-0.005565,-7.5e-05
4.180069667827797,-0.004389,-0.005554,-7.5e-05
4.190069834497241,-0.004411,-0.005547,-4.8e-05
4.2000700011666865,-0.004426,-0.005569,-5.7e-05
4.210070167836131,-0.004411,-0.0056,-0.000122
4.220070334505575,-0.004365,-0.005606,-0.000173
4.230070501175019,-0.004316,-0.005592,-0.000186
4.240070667844464,-0.004291,-0.005587,-0.000209
4.250070834513909,-0.004296,-0.005613,-0.000224
4.260071001183353,-0.004333,-0.005657,-0.000167
4.270071167852797,-0.004372,-0.005682,-9.4e-05
4.280071334522242,-0.004376,-0.005675,-6.4e-05
4.290071501191687,-0.004354,-0.005657,-2.1e-05
4.300071667861131,-0.004346,-0.005637,2e-06
4.310071834530575,-0.00434,-0.005622,-1.8e-05
4.32007200120002,-0.004332,-0.005622,1.2e-05
4.3300721678694645,-0.004347,-0.005625,5.4e-05
4.340072334538909,-0.004368,-0.005636,3.5e-05
4.350072501208354,-0.004367,-0.005649,5e-05
4.360072667877798,-0.00435,-0.00563,0.0001
4.370072834547242,-0.004333,-0.005598,7.3e-05
4.380073001216687,-0.004344,-0.005604,3.3e-05
4.390073167886132,-0.004375,-0.005629,5.7e-05
4.400073334555576,-0.004385,-0.005638,6e-05
4.41007350122502,-0.004364,-0.005647,3.9e-05
4.4200736678944645,-0.004324,-0.005671,3.3e-05
4.43007383456391,-0.004288,-0.00568,4e-06
4.440074001233354,-0.004297,-0.005671,-3.1e-05
4.450074167902798,-0.004337,-0.005668,-3.7e-05
4.4600743345722424,-0.004346,-0.005661,-4e-05
4.470074501241688,-0.004316,-0.005637,-6.5e-05
4.480074667911132,-0.004303,-0.005625,-8.5e-05
4.490074834580576,-0.004319,-0.005625,-9.1e-05
4.500075001250021,-0.004338,-0.005632,-0.000111
4.5100751679194655,-0.004351,-0.005674,-0.000128
4.52007533458891,-0.00434,-0.005709,-0.000123
4.530075501258354,-0.004313,-0.005681,-0.000105
4.540075667927799,-0.004313,-0.00563,-0.000107
4.550075834597243,-0.004325,-0.005606,-0.000133
4.560076001266688,-0.004316,-0.005602,-0.000135
4.570076167936132,-0.004293,-0.00562,-0.000132
4.580076334605577,-0.004276,-0.005659,-0.000115
4.590076501275021,-0.004264,-0.005688,-6.1e-05
4.600076667944466,-0.004244,-0.005707,-7.3e-05
4.61007683461391,-0.004224,-0.005725,-0.000131
4.620077001283355,-0.004224,-0.005719,-8.3e-05
4.630077167952799,-0.004239,-0.005656,-2.8e-05
4.6400773346222435,-0.00425,-0.005605,-5.1e-05
4.650077501291689,-0.004255,-0.00563,-5.3e-05
4.660077667961133,-0.004254,-0.005672,-1.9e-05
4.670077834630577,-0.004263,-0.005664,2.1e-05
4.680078001300021,-0.004296,-0.005628,5.9e-05
4.6900781679694665,-0.004328,-0.005614,8.1e-05
4.700078334638911,-0.004338,-0.005636,0.000105
4.710078501308355,-0.00435,-0.005659,9.9e-05
4.720078667977799,-0.004374,-0.005648,5.2e-05
4.730078834647244,-0.004375,-0.005633,4e-05
4.740079001316689,-0.004345,-0.005651,5.2e-05
4.750079167986133,-0.004313,-0.005694,5.8e-05
4.760079334655577,-0.004314,-0.005729,4e-05
4.770079501325022,-0.004345,-0.005739,-4.9e-05
4.780079667994467,-0.004376,-0.005735,-0.000146
4.790079834663911,-0.004374,-0.005759,-0.000161
4.800080001333356,-0.004348,-0.005801,-0.000135
4.8100801680028,-0.004336,-0.005798,-0.00015
4.8200803346722445,-0.004337,-0.005778,-0.000127
4.830080501341689,-0.004326,-0.005805,-4.3e-05
4.840080668011134,-0.004304,-0.005847,-4e-05
4.850080834680578,-0.004299,-0.005851,-9.5e-05
4.860081001350022,-0.004319,-0.005813,-0.000116
4.870081168019467,-0.004335,-0.005776,-0.000125
4.880081334688912,-0.004326,-0.005787,-0.000124
4.890081501358356,-0.004307,-0.005841,-8.3e-05
4.9000816680278,-0.004282,-0.005881,-5.4e-05
4.910081834697245,-0.004258,-0.005864,-6e-05
4.92008200136669,-0.00425,-0.005807,-4e-05
4.930082168036134,-0.004274,-0.00578,2.4e-05
4.940082334705578,-0.004324,-0.005792,2e-05
4.9500825013750225,-0.004358,-0.005806,-5.4e-05
4.960082668044468,-0.004354,-0.005811,-6.5e-05
4.970082834713912,-0.00433,-0.005786,-3e-05
4.980083001383356,-0.0043,-0.005775,-9e-06
4.990083168052801,-0.004297,-0.005809,-1e-05
5.0000833347222455,-0.004326,-0.005843,-2.7e-05
5.01008350139169,-0.004361,-0.005868,-2.4e-05
5.020083668061134,-0.004381,-0.005854,-1.4e-05
5.030083834730579,-0.004362,-0.005802,-2.1e-05
5.040084001400023,-0.004343,-0.005792,-4.2e-05
5.050084168069468,-0.004365,-0.005816,-6e-05
5.060084334738912,-0.004394,-0.005843,-5.6e-05
5.070084501408357,-0.004401,-0.005867,-5.7e-05
5.080084668077801,-0.004406,-0.005865,-6.3e-05
5.090084834747246,-0.004421,-0.005863,-3.6e-05
5.10008500141669,-0.004453,-0.005875,-3.3e-05
5.110085168086135,-0.004472,-0.005883,-7.7e-05
5.120085334755579,-0.00447,-0.005894,-7e-05
5.1300855014250235,-0.004453,-0.00592,-3.3e-05
5.140085668094469,-0.004411,-0.005939,-4.9e-05
5.150085834763913,-0.004381,-0.005933,-9.1e-05
5.160086001433357,-0.004403,-0.005932,-7.8e-05
5.170086168102801,-0.004426,-0.005951,-3.1e-05
5.180086334772247,-0.00442,-0.005965,-2.7e-05
5.190086501441691,-0.004404,-0.005955,-6e-05
5.200086668111135,-0.004377,-0.005931,-9.3e-05
